roduid,UWI,lifetime_end,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,Fillage,YesterdaysAverageSPM,bha_configuration,chemgroup1_any,chemgroup1_all,chemgroup2_any,chemgroup2_all,chemgroup3_any,chemgroup3_all,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,wellbore_category,manual_scale,packer_vs_tac,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,CHROME_LENGTH,ENDURALLOY_LENGTH,POLY_LENGTH,NIPPLE_SET_DEPTH,pump_bore,lifetimedays,contains_imputed
GB69PCXL57370882282810,087-71-1484,2019-08-01,Tubing,5.0,75.0,60.0,144.0,84.59999847,5.8000001910000005,NOSEP_PACKER,1,0,0,0,0,0,1.49,1.49,0.0,1.7,Vertical,Y,arrowset,144.414132,58.41301800000001,-74.263094,95.262428,51.150512,146.41294,SLICK_SINKER_BARS,False,strategize next-generation users,D,884,85.19,85.19,85.19,0.0,0.0,0.0,10122.3,2,407,0
GB04EKCM46781140428991,087-71-1484,2020-02-29,Tubing,0.0,80.0,65.0,144.0,93.0,6.3000001910000005,NOSEP_PACKER,0,0,0,0,0,0,1.49,1.49,0.0,1.7,Vertical,Y,arrowset,69.19455400000001,65.116948,-2.166419,85.508,49.656372,135.164372,SLICK_SINKER_BARS,False,strategize next-generation users,D,884,81.62,81.62,81.62,0.0,0.0,0.0,10122.3,1.75,208,0
GB63WCUC42726506589649,090-18-8330,2016-11-23,Tubing,0.0,75.0,60.0,144.0,88.24642944,5.900000095,PACKER_DONNAN,1,0,1,1,0,0,1.14,1.03,20.68,5.71,LowTangent,N,arrowset,83.045608,118.466567,37.424051,116.746948,32.601565,149.348513,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,882,585.87,585.87,585.87,0.0,0.0,0.0,10140.6,1.75,880,0
GB21NNCE10182911751768,093-58-8586,2019-07-30,Tubing,1.0,70.0,0.0,144.0,67.33239746,3.700000048,PACKER_DONNAN,1,1,1,1,0,0,0.74687785,0.58875009,20.5,1.35,Vertical,N,arrowset,34.936869,38.769644,-1.673531,14.282298,1.225275,15.507573,SLICK_SINKER_BARS,False,mesh enterprise portals,D,867,38.54,38.54,38.54,0.0,0.0,0.0,8872.4,1.25,3542,0
GB34NIJY94065721686232,099-05-1049,2018-02-17,Tubing,0.0,75.0,60.0,169.1413556,95.94285583,5.8000001910000005,TAC_ABOVE_NIP,1,1,0,0,0,0,2.16,2.16,17.14,4.73,LowTangent,N,OTHER_ANCHOR,129.710198,94.936939,-27.796986,140.075353,130.296703,270.372057,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,901,260.6,260.6,260.6,0.0,0.0,0.0,10223.9,1.75,591,0
GB71CWTB23421864618599,099-27-1775,2020-02-27,Sucker Rod Pump,0.0,75.0,65.0,144.03999330000005,77.09999847,6.5,TAC_BELOW_NIP,0,0,0,0,1,1,2.0136523,1.15625,17.15,2.37,Vertical,N,slimline,118.663462,118.081193,-1.962748,33.572493,28.201342,61.773836,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,874,111.68,111.68,111.68,0.0,0.0,0.0,9468.6,1.5,354,0
GB30SJIP57099037194555,099-27-1775,2018-10-26,Tubing,0.0,75.0,60.0,144.03999330000005,95.24615479,4.699999809,TAC_BELOW_NIP,0,0,0,0,1,1,2.0136523,1.15625,19.45,2.37,Vertical,N,OTHER_ANCHOR,82.016296,124.096777,39.868115,95.932664,47.649303,143.581967,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,874,114.27,114.27,114.27,0.0,127.93,0.0,9771.5,1.5,239,0
GB90PSWW72289390017773,103-79-0902,2016-09-17,Rods,0.0,77.0,0.0,144.0,67.73077393,6.0,TAC_ABOVE_NIP,1,0,1,0,0,0,1.1644251,1.1644250859999998,18.77,1.95,Vertical,N,OTHER_ANCHOR,71.70043100000002,114.14901100000002,42.44858,107.959886,16.795399,124.713901,SLICK_SINKER_BARS,False,strategize next-generation users,D,875,99.58,99.58,99.58,0.0,0.0,0.0,9580.1,1.5,775,0
GB63NJMA26639614938096,103-79-0902,2018-02-06,Sucker Rod Pump,0.0,70.0,0.0,144.03983490000005,53.45652008,6.099999905,TAC_BELOW_NIP,1,0,0,0,0,0,1.1644251,1.1644250859999998,19.22,1.95,Vertical,N,OTHER_ANCHOR,56.41161500000001,113.967016,55.319435,41.306667,9.247619,50.554286,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,D,875,72.02,72.02,72.02,0.0,0.0,0.0,9433.9,1.5,505,0
GB73LOYJ39325750970201,103-79-0902,2018-10-15,Tubing,0.0,30.0,0.0,144.03999330000005,75.8235321,5.199999809,TAC_BELOW_NIP,1,0,0,0,0,0,1.1644251,1.1644250859999998,19.25,1.95,Vertical,N,OTHER_ANCHOR,66.253187,66.621075,9.05078,41.801356,16.137754,57.93911,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,D,875,99.41,99.41,99.41,0.0,261.21,0.0,9496.1,1.5,226,0
GB88RWHS59626540996095,105-99-5418,2017-04-06,Tubing,0.0,75.0,60.0,144.0,97.62916565,6.0,TAC_ABOVE_NIP,1,0,0,0,0,0,2.8416724,1.623376833,17.15,5.4,LowTangent,N,OTHER_ANCHOR,88.031132,163.707583,74.83971700000002,140.783019,34.834906,175.617925,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,167.55,167.55,167.55,0.0,0.0,0.0,9803.1,1.75,208,0
GB52DNTH22332552753653,105-99-5418,2018-01-17,Rods,0.0,75.0,60.0,144.03999330000005,97.53125,5.699999809,PACKER_DONNAN,1,0,0,0,0,0,2.8416724,1.623376833,20.71,5.4,LowTangent,N,arrowset,86.534175,125.71393,38.681573,113.472028,36.979021,150.451049,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,189.86,170.63,189.86,0.0,443.69,0.0,9001.8,1.75,284,0
GB69YOVW14878067682396,105-99-5418,2016-09-09,Tubing,0.0,75.0,60.0,144.0,91.45999908,6.0,TAC_ABOVE_NIP,1,0,1,0,0,0,2.8416724,1.623376833,17.15,5.4,LowTangent,N,OTHER_ANCHOR,92.742312,107.461599,5.595642,143.053476,38.941176,181.994652,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,167.97,167.97,167.97,0.0,0.0,0.0,9803.1,1.75,354,0
GB13FPSN59436388384896,110-03-2169,2017-04-29,Tubing,0.0,75.0,60.0,169.3999939,81.1819458,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,3.0,1.62,19.23,6.33,LowTangent,N,OTHER_ANCHOR,115.335329,160.56886200000002,45.233533,71.898601,34.283217,106.181818,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,872,180.18,154.94,180.18,0.0,407.56,0.0,9742.1,1.75,264,0
GB98KAAI80073356166916,110-03-2169,2019-10-15,Tubing,0.0,80.0,65.0,169.8200073,96.69999695,4.8000001910000005,PACKER_TAC_DONNAN,1,0,0,0,0,0,3.0,1.62,17.23,6.33,LowTangent,N,slimline,70.521346,89.210764,41.953958,59.577083,67.455903,127.032986,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,872,157.31,157.31,157.31,0.0,352.44,0.0,9709.1,1.75,142,0
GB97QQPP46716630221474,110-03-2169,2016-08-06,Tubing,0.0,75.0,60.0,169.3999939,83.77571106,6.5,TAC_ABOVE_NIP,1,0,1,0,0,0,3.0,1.62,17.37,6.33,LowTangent,N,OTHER_ANCHOR,79.38829799999998,121.351064,41.962766,114.840426,52.851064,167.691489,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,872,198.22,174.06,198.22,0.0,0.0,0.0,10093.9,1.75,173,0
GB96KNFU49098585564826,110-03-2169,2019-05-22,Tubing,6.0,80.0,65.0,169.8200073,94.5,5.599999905,PACKER_TAC_DONNAN,1,0,0,0,0,0,3.0,1.62,17.2,6.33,LowTangent,N,slimline,100.434965,151.789574,51.185211,60.39550300000001,80.532544,140.928047,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,872,148.26,148.26,148.26,0.0,351.0,0.0,9720.3,1.75,162,0
GB40QXLA73233651839504,111-50-2478,2018-05-25,Tubing,0.0,70.0,65.0,169.4299927,73.11739349,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,2.0361257,2.036125657,17.14,6.51,LowTangent,N,OTHER_ANCHOR,76.251302,127.612795,54.605732,155.49281299999996,40.258727,195.75154,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,882,241.55,200.16,142.08,0.0,0.0,0.0,10129.5,1.75,458,0
GB98SLNT02242643925616,112-30-3736,2017-06-07,Tubing,0.0,75.0,65.0,169.3999939,96.36315918,5.199999809,PACKER_DONNAN,1,0,0,0,0,0,1.43,5.86,20.67,5.39,LowTangent,N,arrowset,89.298062,100.123142,6.312522,74.256522,76.356522,150.613043,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,873,496.61,496.61,132.88,0.0,0.0,0.0,9558.7,1.75,229,0
GB16UILE76483769728730,112-30-3736,2016-10-20,Tubing,0.0,75.0,65.0,169.3999939,83.07407379,5.699999809,PACKER_DONNAN,1,0,1,0,0,0,1.43,5.86,20.67,5.39,LowTangent,N,arrowset,85.250426,84.05119300000001,3.945508,63.994652,80.219251,144.213904,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,873,498.42,498.42,133.84,0.0,0.0,0.0,9592.2,1.75,180,0
GB78JJDM12695300121008,112-30-3736,2017-12-11,Sucker Rod Pump,0.0,75.0,65.0,169.3999939,75.99375153,5.179999828,PACKER_DONNAN,0,0,0,0,0,0,5.86,5.86,2.94,5.39,LowTangent,N,arrowset,116.26533,104.88478,-11.380549,60.722826,101.597826,162.320652,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,651.17,651.17,651.17,0.0,0.0,0.0,9566.9,1.75,181,0
GB60NCXI40254810207468,112-30-3736,2018-10-05,Tubing,0.0,75.0,65.0,169.4297645,97.95333099,5.8000001910000005,PACKER_DONNAN,0,0,0,0,0,0,5.86,5.86,2.94,5.39,LowTangent,N,arrowset,86.295417,265.14010299999995,177.879522,47.77551,65.455782,113.231293,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,527.69,527.69,527.69,0.0,0.0,0.0,9566.9,1.75,290,0
GB21PIMG22021949243417,115-32-3384,2018-06-15,Tubing,0.0,75.0,61.0,144.03999330000005,81.72000122,6.900000095,TAC_BELOW_NIP,1,0,0,0,0,0,4.94153,4.94153025,0.0,5.78,LowTangent,Y,OTHER_ANCHOR,66.332308,76.132923,7.716269,79.044776,20.955224,100.0,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,875,400.6,400.6,400.6,0.0,0.0,0.0,9656.7,1.75,61,0
GB81UUAK10059937520816,115-32-3384,2018-04-12,Tubing,0.0,75.0,61.0,144.03999330000005,85.86363983,5.699999809,TAC_BELOW_NIP,1,0,0,0,0,0,4.94153,4.94153025,17.27,5.78,LowTangent,Y,OTHER_ANCHOR,64.298447,78.466084,13.184943,92.135849,24.618868,116.754717,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,875,382.03,382.03,382.03,0.0,128.69,0.0,9621.0,1.75,245,0
GB94GLWA13880266152918,115-43-0977,2018-03-12,Tubing,0.0,80.0,65.0,144.1999969,80.44166565,5.0,TAC_ABOVE_NIP,0,0,1,0,1,1,1.76,1.76,14.28,2.26,Vertical,N,OTHER_ANCHOR,74.656756,89.932404,15.275648,70.380395,12.327247,82.707643,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,D,874,134.58,134.58,134.58,0.0,0.0,0.0,9587.9,1.5,1272,0
GB19RPWO24047725738203,115-43-0977,2019-04-24,Sucker Rod Pump,22.0,70.0,65.0,144.1999969,77.90000153,5.699999809,PACKER_DONNAN,0,0,0,0,0,0,1.76,1.76,2.96,2.26,Vertical,N,arrowset,61.362603,0.188793,-59.760939,31.869512,17.936951,49.806463,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,D,874,138.92,138.92,138.92,0.0,160.05,0.0,9620.0,1.5,227,0
GB73YWSR79540656882952,116-65-0213,2016-10-27,Tubing,0.0,75.0,65.0,169.4299927,96.4192276,5.900000095,TAC_ABOVE_NIP,1,0,0,0,0,0,2.28,2.28,17.14,10.15,HighTangent,N,OTHER_ANCHOR,115.293148,161.42965800000005,56.333445,261.815126,162.260504,424.07563,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,257.29,257.29,257.29,0.0,0.0,0.0,10506.0,1.75,112,0
GB54UTYP38301732045580,116-65-0213,2017-04-07,Tubing,0.0,75.0,60.0,169.4299927,93.31666565,5.135714054,TAC_BELOW_NIP,1,1,0,0,0,0,2.28,2.28,17.12,10.15,HighTangent,N,OTHER_ANCHOR,175.902356,130.185,-45.717356,185.188571,120.194286,305.382857,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,901,247.37,247.37,247.37,0.0,0.0,0.0,10140.3,1.75,161,0
GB45DDBT15260072722116,120-48-4491,2018-07-25,Tubing,0.0,75.0,60.0,144.0,97.80741119,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,3.0981696,3.098169542,20.05,4.05,LowTangent,N,OTHER_ANCHOR,134.702991,83.644411,-49.832955,76.32142900000002,45.375,121.696429,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,902,261.74,261.74,261.74,0.0,188.78,0.0,10351.1,1.75,331,0
GB22IEXM12168760814037,121-10-7897,2020-03-14,Tubing,25.0,75.0,65.0,168.0200043,98.09999847,5.0,TAC_BELOW_NIP,0,0,0,0,1,1,2.71,2.61,17.12,10.81,HighTangent,N,OTHER_ANCHOR,123.027099,123.990193,1.435462,147.922885,126.333462,274.256346,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,903,292.85,292.85,292.85,0.0,324.72,0.0,9290.0,2,493,0
GB07ANGH29255554500943,121-10-7897,2018-11-01,Tubing,0.0,75.0,65.0,168.0200043,98.40000153,5.099999905,TAC_BELOW_NIP,1,0,0,0,1,1,2.71,2.61,20.02,10.81,HighTangent,N,OTHER_ANCHOR,171.016156,264.75234,96.496058,208.128115,218.676677,426.804792,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,903,295.99,295.99,295.99,0.0,321.29,0.0,9023.4,2,301,0
GB58QBPH87594232036183,121-10-7897,2017-12-21,Sucker Rod Pump,0.0,75.0,65.0,166.8450392,99.60624695,5.0,TAC_BELOW_NIP,1,1,0,0,0,0,2.71,2.61,20.02,10.81,HighTangent,N,OTHER_ANCHOR,73.626242,267.57189500000004,196.627237,229.720779,220.253247,449.974026,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,903,288.71,288.71,288.71,0.0,321.29,0.0,9023.4,2,145,0
GB52PDPL37028921677569,121-78-4988,2020-03-11,Sucker Rod Pump,0.0,70.0,70.0,144.03999330000005,77.49473572,5.099999905,TAC_BELOW_NIP,1,0,0,0,0,0,2.3232245,2.494168581,19.25,2.1,Vertical,N,OTHER_ANCHOR,105.383478,30.243154,-74.08720699999998,31.723804,17.561411,49.285215,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,874,348.55,348.55,117.48,0.0,0.0,0.0,9786.6,1.75,539,0
GB45RAWA59347508894450,121-78-4988,2016-10-11,Tubing,0.0,75.0,60.0,144.0,82.90416718,6.0,TAC_ABOVE_NIP,1,0,1,0,0,0,2.4941685,2.494168581,19.28,2.1,Vertical,N,OTHER_ANCHOR,64.95588199999999,122.943627,57.987745,93.629902,31.661765000000006,125.291667,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,874,201.01,201.01,201.01,0.0,0.0,0.0,9786.4,1.5,370,0
GB65VSAQ22082589084160,121-78-4988,2017-09-18,Sucker Rod Pump,0.0,70.0,70.0,144.0,0.0,0.0,TAC_BELOW_NIP,1,0,0,0,0,0,2.4941685,2.494168581,19.25,2.1,Vertical,N,OTHER_ANCHOR,81.55,106.4625,24.9125,85.809384,22.853372,108.662757,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,874,199.87,199.87,199.87,0.0,0.0,0.0,9786.6,1.5,340,0
GB81VHRM20937883846672,122-72-7260,2018-05-08,Rods,0.0,80.0,65.0,144.1999969,80.76818085,4.699999809,TAC_ABOVE_NIP,1,0,0,0,0,0,0.7895713000000001,0.789571276,17.13,1.67,Vertical,N,OTHER_ANCHOR,59.071183,200.006075,140.934892,29.378505,12.901869,42.280374,SLICK_SINKER_BARS,False,strategize next-generation users,D,885,65.59,65.59,65.59,0.0,0.0,0.0,9899.3,1.75,209,0
GB96CFUM24519308318404,122-72-7260,2019-12-04,Sucker Rod Pump,0.0,80.0,65.0,144.1999969,56.74285507,4.467999935,TAC_BELOW_NIP,0,0,0,0,0,0,0.7895713000000001,0.789571276,17.16,1.67,Vertical,N,OTHER_ANCHOR,43.880319,50.146688,23.043376,19.132075,8.119497,27.251572,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,885,49.34,49.34,49.34,0.0,0.0,0.0,9914.1,1.75,120,0
GB58ZNIH60148915123369,122-72-7260,2019-08-04,Rods,13.0,80.0,65.0,144.1999969,76.22592926,5.199999809,TAC_BELOW_NIP,1,0,0,0,0,0,0.7895713000000001,0.789571276,17.16,1.67,Vertical,N,OTHER_ANCHOR,58.16537099999999,91.973188,33.807817,43.810475,16.3346,60.145076,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,885,59.21,59.21,59.21,0.0,0.0,0.0,9914.1,1.75,448,0
GB68STHR93513075190488,122-72-7260,2017-10-11,Rods,0.0,75.0,65.0,144.1999969,77.30000305,5.099999905,TAC_ABOVE_NIP,1,0,1,0,0,0,0.7895713000000001,0.789571276,17.13,1.67,Vertical,N,OTHER_ANCHOR,55.842905,131.246622,75.403716,23.434932,11.469178,34.90411,SLICK_SINKER_BARS,False,strategize next-generation users,D,885,54.18,54.18,54.18,0.0,0.0,0.0,9899.3,1.5,849,0
GB79XPKR96352618724734,123-08-5173,2019-01-18,Tubing,0.0,75.0,60.0,168.0,80.59999847,4.3000001910000005,TAC_ABOVE_NIP,1,0,1,0,0,0,1.4634147,1.463414634,19.28,1.4,Vertical,N,OTHER_ANCHOR,69.380493,79.131816,9.751323,41.342607,8.944842999999997,50.28745,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,881,113.09,113.09,113.09,0.0,0.0,0.0,10314.3,1.5,1197,0
GB30WCXT60889504823716,128-50-2892,2017-09-02,Tubing,0.0,75.0,60.0,144.0,85.06363678,4.900000095,TAC_ABOVE_NIP,0,0,0,0,1,1,2.0563722,2.056372117,17.17,5.28,LowTangent,N,OTHER_ANCHOR,91.011059,153.687763,66.240943,145.654605,36.583333,182.237939,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,205.55,205.55,205.55,0.0,0.0,0.0,9832.4,1.75,849,0
GB42EAWZ99652567036750,135-75-8713,2017-09-10,Tubing,0.0,75.0,60.0,144.1999969,82.39600372,5.900000095,TAC_BELOW_NIP,1,0,0,0,0,0,1.78,0.54,17.25,1.87,Vertical,Y,OTHER_ANCHOR,59.88560699999999,32.423808,-35.03683,35.120321000000004,15.243316,50.363636,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,884,146.31,102.15,146.31,0.0,0.0,0.0,10068.0,1.75,367,0
GB06DIGF81259228530445,135-75-8713,2018-10-20,Tubing,0.0,75.0,60.0,144.00053190000003,78.81428528,5.900000095,TAC_BELOW_NIP,1,0,0,0,0,0,1.78,0.54,17.21,1.87,Vertical,Y,OTHER_ANCHOR,81.50648100000002,79.73778,8.264078999999999,88.306488,55.022371,143.328859,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,884,174.72,108.82,174.72,0.0,192.3,0.0,10056.1,2,403,0
GB25ZWPR87747292607832,135-75-8713,2016-09-06,Sucker Rod Pump,0.0,75.0,60.0,144.1999969,78.08999634,5.3000001910000005,TAC_ABOVE_NIP,1,0,1,0,0,0,1.78,0.54,19.26,1.87,Vertical,Y,OTHER_ANCHOR,68.938475,96.826576,28.149764,82.29391899999997,29.834459000000006,112.128378,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,884,146.24,102.2,146.24,0.0,0.0,0.0,10119.1,1.75,265,0
GB39JUCK64435158609280,137-05-7991,2019-03-13,Tubing,23.0,75.0,60.0,144.0,97.38076782,5.099999905,PACKER_DONNAN,0,0,0,0,0,0,5.4745126,2.389408346,2.93,7.86,LowTangent,N,OTHER_PACKER,51.263643,71.177978,19.980591,65.605878,17.567172,83.17305,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,874,495.97,201.46,401.21,0.0,127.98,0.0,9828.8,1.5,521,0
GB72SUGF11357945947604,139-14-6499,2018-10-21,Tubing,0.0,75.0,60.0,144.03999330000005,70.80434418,5.0,TAC_BELOW_NIP,1,0,0,0,0,0,2.2633483,2.263348332,17.15,1.89,Vertical,N,OTHER_ANCHOR,76.428623,119.866516,48.824077,95.831839,23.201794,119.033632,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,875,226.0,226.0,226.0,0.0,0.0,0.0,9527.8,1.75,433,0
GB09OBSY25570587616917,139-14-6499,2016-11-14,Tubing,0.0,75.0,60.0,144.0,82.44545746,5.599999905,TAC_ABOVE_NIP,1,0,1,0,0,0,2.2633483,2.263348332,17.17,1.89,Vertical,N,OTHER_ANCHOR,75.046009,141.060779,66.182273,134.125541,31.080087,165.205628,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,875,233.68,233.68,233.68,0.0,0.0,0.0,9538.7,1.75,430,0
GB03SBLC65643232125341,139-14-6499,2019-05-23,Tubing,0.0,75.0,60.0,144.03999330000005,93.0,5.699999809,PACKER_TAC_DONNAN,1,0,0,0,0,0,2.2633483,2.263348332,20.72,1.89,Vertical,N,arrowset,77.688604,151.249821,73.954821,91.142813,21.584777,112.727589,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,875,222.37,222.37,222.37,0.0,0.0,0.0,9508.1,1.75,211,0
GB45TQAT88660710251496,139-14-6499,2017-08-11,Tubing,0.0,75.0,60.0,144.03999330000005,81.43703461,4.922727585,TAC_BELOW_NIP,1,0,0,0,0,0,2.2633483,2.263348332,17.15,1.89,Vertical,N,OTHER_ANCHOR,70.49803299999998,85.040918,14.75049,99.565359,18.718954,118.284314,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,875,234.24,234.24,234.24,0.0,0.0,0.0,9527.8,1.75,268,0
GB13CHHH18165930537493,141-39-9765,2018-11-26,Rods,0.0,75.0,60.0,144.03999330000005,47.29999924,7.099999905,TAC_BELOW_NIP,0,0,0,0,1,0,1.49,2.94,19.22,5.79,LowTangent,N,OTHER_ANCHOR,72.644026,93.725625,-393.43859,57.173889,38.542991,95.71688,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,886,202.26,202.26,113.27,0.0,0.0,0.0,9638.4,1.5,221,0
GB93GWFT87212219869812,145-88-1009,2017-09-27,Tubing,0.0,75.0,65.0,167.08945400000005,93.81613159,5.199999809,TAC_BELOW_NIP,1,1,0,0,0,0,2.1777673,1.766212504,21.27,6.51,LowTangent,N,OTHER_ANCHOR,99.023093,131.413305,42.282088,124.075,34.5875,158.6625,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,146.33,146.33,146.33,0.0,0.0,0.0,9497.2,1.75,476,0
GB04ZMTJ30994588513286,145-88-1009,2019-06-21,Tubing,16.0,75.0,60.0,169.4299927,77.22307587,6.0,TAC_BELOW_NIP,1,1,0,0,0,0,2.1777673,1.766212504,19.27,6.51,LowTangent,N,OTHER_ANCHOR,142.154383,126.763696,-13.146134,86.02465,15.437124,101.461773,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,138.2,138.2,138.2,0.0,0.0,0.0,9481.5,1.75,630,0
GB64TDCH12734834100603,145-88-1009,2020-04-15,Tubing,0.0,80.0,65.0,169.4299927,99.0,6.0,TAC_BELOW_NIP,0,0,0,0,0,0,2.1777673,1.766212504,19.27,6.51,LowTangent,N,OTHER_ANCHOR,72.787362,83.17794,12.082675,78.28217,43.867556,122.149726,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,140.84,140.84,140.84,0.0,0.0,0.0,9481.5,1.75,293,0
GB92JZZF82056928539425,146-20-5466,2017-02-13,Tubing,0.0,75.0,60.0,144.0,88.76249695,5.699999809,TAC_ABOVE_NIP,0,0,0,0,1,0,4.33,4.33,19.25,5.03,LowTangent,Y,OTHER_ANCHOR,85.136025,181.159725,96.0237,113.045,40.25,153.295,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,429.09,429.09,429.09,0.0,0.0,0.0,9654.2,1.5,389,0
GB61PIHE05236411668473,146-20-5466,2017-07-23,Sucker Rod Pump,0.0,75.0,60.0,144.0,89.94444275,5.699999809,TAC_ABOVE_NIP,0,0,0,0,1,1,2.78,4.33,19.25,5.03,LowTangent,Y,OTHER_ANCHOR,72.780764,157.75949,86.037089,124.345912,48.98742100000001,173.333333,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,886,403.31,403.31,187.33,0.0,0.0,0.0,9654.2,1.5,157,0
GB30LHIK93155425839862,146-20-5466,2018-11-09,Sucker Rod Pump,0.0,75.0,60.0,144.0,79.42857361,7.066666603,TAC_ABOVE_NIP,0,0,0,0,1,1,2.78,4.33,19.25,5.03,LowTangent,Y,OTHER_ANCHOR,83.233385,160.561782,68.63261,73.947524,32.810518,106.758042,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,399.25,399.25,184.23,0.0,0.0,0.0,9654.2,1.5,466,0
GB62IWVP07546521027300,147-98-7876,2018-01-16,Tubing,0.0,75.0,60.0,169.3999939,94.44999695,6.0,TAC_ABOVE_NIP,1,0,0,0,0,0,2.92,2.92,17.2,6.51,LowTangent,N,OTHER_ANCHOR,127.951103,149.189761,19.466973,196.137371,87.45938000000002,283.59675,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,901,311.66,311.66,311.66,0.0,0.0,0.0,10167.5,2,646,0
GB90TKVJ21185932828397,147-98-7876,2019-06-01,Sucker Rod Pump,0.0,75.0,60.0,169.3999939,79.0,6.0,TAC_ABOVE_NIP,1,0,0,0,0,0,2.92,2.92,17.2,6.51,LowTangent,N,OTHER_ANCHOR,129.31874299999998,130.905951,0.4236140000000001,111.104049,55.587332,166.691381,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,901,283.39,283.39,283.39,0.0,0.0,0.0,10167.5,1.75,498,0
GB32XMQX76340660923893,151-97-9343,2016-05-03,Sucker Rod Pump,0.0,75.0,0.0,139.0,88.19999695,4.900000095,TAC_ABOVE_NIP,0,0,1,0,0,0,1.3524197,1.3524197409999998,18.8,1.39,Vertical,Y,OTHER_ANCHOR,47.25,116.383333,69.133333,40.1,18.125,58.225,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,D,885,107.99,107.99,107.99,0.0,0.0,0.0,10002.1,1.5,117,0
