roduid,UWI,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,Fillage,YesterdaysAverageSPM,bha_configuration,chemgroup1_any,chemgroup1_all,chemgroup2_any,chemgroup2_all,chemgroup3_any,chemgroup3_all,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,wellbore_category,manual_scale,packer_vs_tac,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,CHROME_LENGTH,ENDURALLOY_LENGTH,POLY_LENGTH,NIPPLE_SET_DEPTH,pump_bore,lifetimedays,contains_imputed
GB02JKLB68188150839262,682-15-4319,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,TAC_ABOVE_NIP,0,0,0,0,0,0,3.1545935000000003,2.107749095,0.0,6.1,LowTangent,N,OTHER_ANCHOR,55.81280600000001,185.116043,129.30323700000002,102.316547,8.400072,110.716619,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,874,172.9,172.9,172.9,0.0,0.0,0.0,9604.9,1.75,139,1
GB11NLGS45410244358354,314-38-0971,Sucker Rod Pump,0.0,70.0,0.0,144.0,69.50454712,6.0,TAC_BELOW_NIP,1,0,0,0,0,0,2.22,2.22,19.24,3.8,Vertical,N,OTHER_ANCHOR,62.09794,79.274973,36.201923,40.733874,14.730784,55.465028,SLICK_SINKER_BARS,False,mesh enterprise portals,D,882,245.71,245.71,245.71,0.0,126.66,0.0,10123.2,1.75,1237,0
GB96CFUM24519308318404,122-72-7260,Sucker Rod Pump,0.0,80.0,65.0,144.1999969,56.74285507,4.467999935,TAC_BELOW_NIP,0,0,0,0,0,0,0.7895713000000001,0.789571276,17.16,1.67,Vertical,N,OTHER_ANCHOR,43.880319,50.146688,23.043376,19.132075,8.119497,27.251572,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,885,49.34,49.34,49.34,0.0,0.0,0.0,9914.1,1.75,120,0
GB58XCVD56038248556450,567-57-1821,Sucker Rod Pump,0.0,50.0,60.0,144.03999330000005,94.83333588,5.5,TAC_BELOW_NIP,0,0,0,0,1,0,1.9478877,1.879634547,17.1,6.16,LowTangent,N,OTHER_ANCHOR,87.984444,112.037222,23.970203,113.211594,36.495652,149.707246,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,197.43,197.43,197.43,0.0,0.0,0.0,9719.8,1.75,326,0
GB73LBAY30258502974006,252-05-9851,Sucker Rod Pump,0.0,50.0,65.0,168.2599945,99.32727051,5.900000095,PACKER_DONNAN,0,0,0,0,1,0,0.58,2.86,17.15,14.52,HighTangent,N,hornet,150.934744,66.064516,-66.10605,106.942149,93.768595,200.710744,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,903,307.36,301.94,1.42,0.0,0.0,0.0,7994.9,2,114,0
GB27HZJT35394995337689,473-86-4916,Sucker Rod Pump,0.0,75.0,60.0,144.0,96.7043457,5.699999809,TAC_ABOVE_NIP,1,0,0,0,0,0,0.8,0.76,17.22,1.8,Vertical,N,OTHER_ANCHOR,84.854189,67.590287,-17.313032999999994,73.427803,25.700889,99.128691,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,905,153.92,153.92,153.92,0.0,0.0,0.0,10462.5,1.5,974,0
GB77KWCP64741145414794,342-26-8314,Sucker Rod Pump,0.0,70.0,60.0,144.0,62.59999847,5.515,TAC_ABOVE_NIP,0,0,1,0,0,0,2.08,2.08,24.48,3.0,Vertical,N,OTHER_ANCHOR,41.629681,42.48860300000001,0.858922,16.266985000000002,1.913333,18.180319,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,885,194.11,194.11,194.11,0.0,0.0,0.0,10260.6,1.25,406,1
GB12WDFX96521381421885,008-41-5950,Sucker Rod Pump,0.0,76.0,0.0,144.0,90.61470795,6.599999905,TAC_ABOVE_NIP,1,0,1,1,0,0,2.34406,2.344059856,19.25,1.94,Vertical,N,OTHER_ANCHOR,105.051051,146.684685,41.633634,96.796117,25.561165,122.357282,SLICK_SINKER_BARS,True,strategize next-generation users,D,883,218.33,218.33,90.94,0.0,0.0,0.0,9847.8,1.5,498,0
GB61PWFC63483616780701,676-62-0955,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,1.04,1.04,20.73,1.93,Vertical,N,OTHER_PACKER,169.059053,162.809095,-6.249959,89.807479,39.82642,129.37657,SLICK_SINKER_BARS,False,strategize next-generation users,D,905,60.05,60.05,60.05,0.0,0.0,0.0,10530.3,1.5,242,1
GB10GQWH95288732070730,540-51-3641,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,TAC_ABOVE_NIP,0,0,0,0,0,0,1.0097401,0.45854168,19.3,2.08,Vertical,N,OTHER_ANCHOR,67.464044,206.748667,139.28462199999998,59.984189,8.617778,68.37,SLICK_SINKER_BARS,False,strategize next-generation users,D,874,60.64,37.87,60.64,0.0,0.0,0.0,9787.5,1.5,224,1
GB19ZAQO45358537821048,291-54-7513,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,2.28,1.88,20.74,3.19,Vertical,N,arrowset,136.618005,253.497436,141.830769,207.181683,24.257397,231.498244,SLICK_SINKER_BARS,True,strategize next-generation users,D,886,136.9,133.68,136.9,0.0,0.0,0.0,9752.3,1.5,410,1
GB03OVTR29340902423094,261-22-8393,Sucker Rod Pump,0.0,75.0,0.0,144.0,96.98999786,6.50666666,TAC_ABOVE_NIP,1,1,0,0,0,0,2.92,1.81,19.25,1.54,Vertical,N,OTHER_ANCHOR,103.518129,111.778452,8.260323,62.75568199999999,31.545455,94.301136,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,144.32,108.68,144.32,0.0,0.0,0.0,10348.2,1.5,157,0
GB61ZOAL63001384266467,304-63-8430,Sucker Rod Pump,0.0,75.0,60.0,146.5,96.37944031,5.515,PACKER_DONNAN,0,0,1,0,0,0,0.26666668,2.748864568,20.72,23.33,HighTangent,N,OTHER_PACKER,48.279762,213.833333,165.553571,170.220238,52.0,222.220238,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,871,274.49,274.49,23.54,0.0,0.0,0.0,10874.2,1.5,159,1
GB94SZPX39587658957554,673-61-5476,Sucker Rod Pump,0.0,80.0,65.0,144.0,95.5,5.322727203,PACKER_DONNAN,1,0,0,0,0,0,1.3021923,1.276073748,2.94,1.64,Vertical,N,arrowset,95.28246,16.565731,-76.087559,47.79949000000001,15.878471,63.677961,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,875,80.67,80.67,80.67,0.0,444.18,0.0,9250.6,1.75,245,0
GB39VCKX87659087996083,248-86-4549,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,1.0677552,0.35484697,20.75,1.77,Vertical,N,OTHER_PACKER,98.946721,80.930328,-18.016393,111.57752,64.281025,175.858545,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,900,60.98,29.5,60.98,0.0,0.0,0.0,9948.2,1.5,487,1
GB31WVQR92865666175346,169-60-4248,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,TAC_ABOVE_NIP,0,0,0,0,0,0,2.5,2.5,20.26,1.5,Vertical,Y,OTHER_ANCHOR,76.148433,78.291159,2.142726,41.018075,4.8844699999999985,45.89454600000001,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,880,92.11,92.11,92.11,0.0,0.0,0.0,10259.4,1.25,905,1
GB41LBID14159752509440,839-15-2779,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_TAC_DONNAN,0,0,0,0,0,0,1.54,1.54,20.88,1.8,Vertical,N,OTHER_PACKER,156.23595500000005,56.516854,-99.719101,108.365899,12.642303,121.008202,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,884,69.07,69.07,69.07,0.0,0.0,0.0,10213.0,1.75,177,1
GB15YOBZ48250974998548,193-99-8311,Sucker Rod Pump,0.0,75.0,60.0,169.3999939,82.0,5.099999905,TAC_BELOW_NIP,1,1,0,0,0,0,1.8024598000000005,1.802459885,17.12,8.05,LowTangent,N,OTHER_ANCHOR,64.065044,66.24253900000001,1.838676,37.236736,35.53302100000001,72.769757,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,195.8,195.8,195.8,0.0,127.16,0.0,9920.2,1.75,532,0
GB16SXLQ16033278461739,284-95-8383,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,TAC_BELOW_NIP,0,0,0,0,1,1,2.7272727000000003,2.727272727,17.29,3.85,Vertical,N,OTHER_ANCHOR,79.313502,186.126926,105.791074,110.271812,28.751678,139.02348999999998,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,D,875,129.95,129.95,129.95,0.0,188.89,0.0,9620.8,1.5,298,1
GB98MJKT87415982095340,632-15-3189,Sucker Rod Pump,4.0,75.0,60.0,144.0,52.90000153,5.900000095,TAC_BELOW_NIP,1,0,0,0,0,0,2.469,2.253,17.2,4.58,Vertical,N,OTHER_ANCHOR,73.370861,89.394561,16.100382,92.653108,23.582712,116.23582,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,885,334.88,334.88,334.88,0.0,0.0,0.0,9948.6,1.75,741,1
GB27QKKG93980514477276,697-98-5704,Sucker Rod Pump,0.0,75.0,60.0,143.75675680000003,79.53076935,5.777777672000001,TAC_ABOVE_NIP,1,0,1,0,0,0,2.469,2.253,17.14,4.58,Vertical,Y,OTHER_ANCHOR,68.358358,166.176783,97.747405,109.505747,30.691803000000004,140.17898200000002,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,875,141.86,141.86,141.86,0.0,0.0,0.0,9537.8,1.75,598,1
GB65VSAQ22082589084160,121-78-4988,Sucker Rod Pump,0.0,70.0,70.0,144.0,0.0,0.0,TAC_BELOW_NIP,1,0,0,0,0,0,2.4941685,2.494168581,19.25,2.1,Vertical,N,OTHER_ANCHOR,81.55,106.4625,24.9125,85.809384,22.853372,108.662757,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,874,199.87,199.87,199.87,0.0,0.0,0.0,9786.6,1.5,340,0
GB96JPQP37150324453298,769-33-6236,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,1.3535159,1.353515875,20.74,2.81,Vertical,N,arrowset,106.797821,425.253788,318.455967,148.63037,16.091466,164.644753,SLICK_SINKER_BARS,False,strategize next-generation users,D,875,84.33,84.33,84.33,0.0,0.0,0.0,9704.0,1.5,490,1
GB39CDZM59859909042120,291-54-7513,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,2.28,1.88,20.19,3.19,Vertical,N,arrowset,59.986399,88.435769,28.449371000000006,37.765915,11.497797,49.3325,SLICK_SINKER_BARS,True,strategize next-generation users,D,886,137.27,135.21,137.27,0.0,0.0,0.0,9728.7,1.5,285,1
GB62YSXE39580445180570,352-78-9074,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,1.5925926,1.5925925930000002,20.73,1.62,Vertical,Y,arrowset,26.959769,44.685282,15.238732,22.262871,3.292563,25.555434,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,867,59.44,59.44,59.44,0.0,0.0,0.0,9155.6,1.25,518,1
GB28ULKB03033042931850,352-78-9074,Sucker Rod Pump,0.0,70.0,0.0,144.0,99.00763702,3.799999952,TAC_ABOVE_NIP,1,0,0,0,0,0,1.5925926,1.5925925930000002,19.24,1.62,Vertical,Y,OTHER_ANCHOR,21.304883,20.103111,195.740149,3.561281,0.476323,4.037604,SLICK_SINKER_BARS,False,mesh enterprise portals,D,867,367.84,367.84,367.84,0.0,0.0,0.0,9144.7,1.5,712,0
GB73VPSN16507144453283,754-07-2342,Sucker Rod Pump,0.0,80.0,65.0,168.0200043,85.0,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,3.2,2.37,17.07,14.5,HighTangent,Y,OTHER_ANCHOR,115.098272,196.828306,80.912757,280.762963,101.628807,382.39177,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,884,609.65,609.65,609.65,0.0,0.0,0.0,7760.0,2,201,0
GB17IJHS87285632291813,434-95-8061,Sucker Rod Pump,9.0,70.0,65.0,168.2599945,97.40000153,4.699999809,PACKER_DONNAN,0,0,0,0,0,0,2.96,1.6,2.95,10.64,HighTangent,N,arrowset,300.519565,83.293217,-216.285974,165.27008700000005,175.842944,341.11303,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,872,196.11,196.11,137.12,0.0,0.0,2470.5,9958.9,1.75,221,0
GB48POUQ84957527225698,047-76-6584,Sucker Rod Pump,0.0,75.0,65.0,169.4299927,93.69999695,5.0,PACKER_DONNAN,0,0,0,0,0,0,3.94,3.42,20.75,7.57,LowTangent,N,arrowset,47.527102,89.190163,41.475789,33.73,58.015565,91.745565,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,873,332.02,332.02,326.49,0.0,424.44,0.0,8960.5,1.75,237,0
GB91JYSW64357513677803,267-13-4580,Sucker Rod Pump,0.0,86.0,62.0,168.0,69.60624695,4.770289898,PACKER_DONNAN,1,0,1,0,0,0,3.27,1.69,20.74,3.1,Vertical,Y,arrowset,73.61113399999998,79.063277,5.452143,28.355469,6.559896000000001,34.915365,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,883,158.45,158.45,158.45,0.0,0.0,0.0,10097.4,1.25,723,0
GB35UUOS05115090634396,515-60-9781,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,TAC_ABOVE_NIP,0,0,1,1,0,0,2.6188846000000003,2.429558709,17.13,10.29,HighTangent,N,OTHER_ANCHOR,101.861386,169.788779,67.92739300000001,73.986799,78.039604,152.02640300000004,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,904,250.55,250.55,250.55,0.0,0.0,0.0,10171.9,1.5,302,1
GB03ACPI91471911132488,355-41-4999,Sucker Rod Pump,13.0,75.0,60.0,144.03999330000005,77.40000153,7.599999905,PACKER_DONNAN,0,0,0,0,1,0,2.71,3.59,20.72,5.69,LowTangent,Y,arrowset,85.347916,29.155187,-55.510465,77.43458100000002,35.791605,113.226186,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,276.88,276.88,156.78,0.0,0.0,0.0,9620.9,1.75,422,0
GB06IJGQ62971411004472,595-43-5904,Sucker Rod Pump,0.0,75.0,60.0,144.0,80.22999573,5.340000153,TAC_BELOW_NIP,1,0,1,0,0,0,5.895073,5.8950730889999985,17.17,1.86,Vertical,N,OTHER_ANCHOR,76.025048,116.842004,40.816956,77.407229,32.262651,109.66988,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,885,140.22,75.13,140.22,0.0,0.0,0.0,9890.8,1.75,732,0
GB63NJMA26639614938096,103-79-0902,Sucker Rod Pump,0.0,70.0,0.0,144.03983490000005,53.45652008,6.099999905,TAC_BELOW_NIP,1,0,0,0,0,0,1.1644251,1.1644250859999998,19.22,1.95,Vertical,N,OTHER_ANCHOR,56.41161500000001,113.967016,55.319435,41.306667,9.247619,50.554286,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,D,875,72.02,72.02,72.02,0.0,0.0,0.0,9433.9,1.5,505,0
GB62WPKK98710557497967,792-96-3646,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,2.38,0.65,20.74,4.0,LowTangent,Y,arrowset,68.846154,93.846154,25.0,124.10846200000002,18.495385,142.603846,SLICK_SINKER_BARS,False,strategize next-generation users,D,886,139.67,57.89,139.67,0.0,0.0,0.0,9878.8,1.5,64,1
GB72HKAW90934357037424,169-60-4248,Sucker Rod Pump,0.0,75.0,61.0,168.0,73.77407837,5.0,TAC_ABOVE_NIP,1,0,0,0,0,0,2.5,2.5,18.81,1.5,Vertical,Y,OTHER_ANCHOR,50.488874,74.35225200000002,23.863377,25.147399,4.180636,29.328035,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,880,94.44,94.44,94.44,0.0,0.0,0.0,10285.0,1.25,627,0
GB66ZGDS95647539724753,467-59-0338,Sucker Rod Pump,0.0,50.0,60.0,144.03999330000005,67.80000305,5.699999809,PACKER_DONNAN,0,0,0,0,0,0,2.7194386,2.719438471,3.0,1.16,Vertical,Y,arrowset,133.12493600000002,44.125508,-80.506118,52.09042,51.342479,103.432899,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,874,104.3,104.3,104.3,0.0,126.18,0.0,9513.9,1.75,230,0
GB79XSAU47128608506150,595-18-1894,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_TAC_DONNAN,0,0,0,0,0,0,1.02,1.02,20.91,1.77,Vertical,N,OTHER_PACKER,119.310345,83.965517,-35.344828,135.63222199999998,23.503793,159.297708,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,60.22,51.13,60.22,0.0,0.0,0.0,10445.2,1.75,144,1
GB22BFFT31516022570827,699-34-5524,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,2.13,1.43,20.73,1.8,Vertical,N,arrowset,67.780434,91.174712,23.394277,49.492707,10.231044,59.723751,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,880,144.73,131.17,144.73,0.0,0.0,0.0,10275.9,1.5,1196,1
GB35ZEVU33091575781092,348-74-1172,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_TAC_DONNAN,0,0,0,0,0,0,2.0454524,1.307727008,20.5,1.46,Vertical,N,OTHER_PACKER,0.0,0.0,0.0,41.089833,4.430586,45.520418,SLICK_SINKER_BARS,False,synthesize holistic partnerships,Unknown,867,117.97,117.97,117.97,0.0,0.0,0.0,9662.1,1.25,238,1
GB80UGWD94033598700942,569-10-0146,Sucker Rod Pump,127.0,60.0,0.0,112.0,97.69999695,3.700000048,TAC_BELOW_NIP,0,0,0,0,0,0,1.2509986000000002,0.48607351,2.95,1.19,Vertical,N,OTHER_ANCHOR,440.492377,22.046765,-406.42367,3.477704,2.014005,5.491708999999998,SLICK_SINKER_BARS,False,mesh enterprise portals,D,870,65.52,42.31,65.52,0.0,0.0,0.0,9972.0,1.25,386,0
GB69NEGV66391852677544,368-86-9975,Sucker Rod Pump,0.0,76.0,60.0,144.0,82.09999847,5.8000001910000005,TAC_ABOVE_NIP,0,0,0,0,1,0,1.5,1.5,17.22,5.0,LowTangent,N,OTHER_ANCHOR,124.673412,293.3204740000001,166.33098600000002,138.821596,78.807512,217.629108,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,886,277.52,277.52,277.52,0.0,0.0,0.0,9744.0,1.75,204,0
GB53SJPQ47398462298419,376-93-2263,Sucker Rod Pump,0.0,75.0,60.0,144.03999330000005,76.80000305,3.599999905,TAC_BELOW_NIP,1,0,0,0,0,0,1.2096775,1.209677419,19.98,2.02,Vertical,N,OTHER_ANCHOR,89.46859599999998,41.356897,-33.890339000000004,43.983051,13.983051,57.966102,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,D,902,121.34,121.34,121.34,0.0,0.0,0.0,10376.2,1.5,57,0
GB13MASY39563797172702,341-04-7343,Sucker Rod Pump,0.0,75.0,60.0,144.0,95.92308044,7.099999905,TAC_ABOVE_NIP,1,0,0,0,0,0,1.5852947,2.253,17.15,7.89,LowTangent,N,OTHER_ANCHOR,67.37905699999999,59.552453,-11.125,40.203704,34.407407,74.611111,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,902,165.14,165.14,165.14,0.0,0.0,0.0,10341.4,1.5,45,1
GB02VLGX60171706944172,333-68-3523,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,1.83,1.65,20.75,2.3,Vertical,N,arrowset,63.252711,77.486544,14.233833,52.941286,4.647068,57.615439,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,173.92,173.92,173.92,0.0,0.0,0.0,10308.7,1.5,1087,1
GB89WBRP08166501960879,308-04-8053,Sucker Rod Pump,0.0,60.0,60.0,144.0,75.19999695,5.5,TAC_BELOW_NIP,0,0,0,0,0,0,1.584267,1.438990891,0.0,2.41,Vertical,Y,OTHER_ANCHOR,78.075572,124.369398,47.540932,52.18576,23.4911,75.67685999999998,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,885,151.99,143.67,143.67,0.0,0.0,0.0,9934.4,2,473,0
GB37VXOG89776798091935,471-75-6445,Sucker Rod Pump,0.0,75.0,60.0,144.03974330000003,91.03333282,4.699999809,TAC_BELOW_NIP,1,0,0,0,0,0,1.7745528000000002,1.3997193959999998,17.2,5.2,LowTangent,N,OTHER_ANCHOR,68.055123,77.615714,21.395227,93.994118,21.667647,115.661765,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,874,237.47,156.32,156.32,0.0,126.12,0.0,9541.0,1.75,320,0
GB65KEFP42748080406433,612-47-4469,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,0.9012214,0.798566763,20.74,2.4,Vertical,N,arrowset,0.0,0.0,0.0,24.462917,4.606823,29.069740000000003,SLICK_SINKER_BARS,False,synthesize holistic partnerships,Unknown,867,65.08,65.08,65.08,0.0,0.0,0.0,9110.1,1.25,191,1
GB98PRFC66430999692057,169-36-2624,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,1.47,1.47,20.91,2.2,Vertical,N,arrowset,75.195072,73.05954799999998,-2.135524,16.298111,5.839466000000002,22.137577,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,872,185.19,185.19,185.19,0.0,0.0,0.0,10552.0,1.25,486,1
GB42MAIC25210400264026,720-88-7925,Sucker Rod Pump,19.0,70.0,0.0,144.0,57.88473129,3.799999952,PACKER_DONNAN,1,1,1,1,0,0,0.6551806,0.5025285420000001,20.77,2.65,Vertical,N,OTHER_PACKER,33.37906,40.647184,7.268125,9.732431,1.6507900000000002,11.381536,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,D,867,42.22,42.22,42.22,0.0,0.0,0.0,8673.2,1.25,2482,0
GB10RGPC66272889022032,753-41-1942,Sucker Rod Pump,0.0,80.0,60.0,144.0,91.93571472,6.0,PACKER_DONNAN,0,0,1,0,0,0,1.81,1.76,20.69,5.82,LowTangent,N,arrowset,74.491197,143.974353,63.433593,81.089136,38.222841,119.311978,SLICK_SINKER_BARS,False,strategize next-generation users,D,882,143.28,143.28,143.28,0.0,0.0,0.0,10197.4,1.5,349,0
GB76NUME28886797036361,363-06-6891,Sucker Rod Pump,0.0,80.0,60.0,144.0,99.5,5.8000001910000005,TAC_BELOW_NIP,1,1,0,0,0,0,1.59,0.76,17.15,2.55,Vertical,Y,OTHER_ANCHOR,59.130546,70.495,22.983716,33.454312,41.580688,75.035,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,901,77.82,72.5,77.82,0.0,190.65,0.0,10413.8,1.5,202,0
GB97OMEC45068804712054,557-70-1097,Sucker Rod Pump,0.0,75.0,60.0,144.0,76.30000305,5.199999809,PACKER_DONNAN,1,0,1,0,0,0,0.81,0.36,20.74,1.8,Vertical,N,OTHER_PACKER,94.319207,134.325505,34.951592,62.913437,15.271007,78.184444,SLICK_SINKER_BARS,False,strategize next-generation users,D,875,37.67,25.65,37.67,0.0,0.0,0.0,9872.8,1.5,1685,0
GB38YRVG95812419356684,233-22-3625,Sucker Rod Pump,0.0,80.0,65.0,144.03999330000005,2.5,6.539999962,TAC_BELOW_NIP,0,0,0,0,1,1,2.6811895,2.546617476,17.15,6.6,LowTangent,N,OTHER_ANCHOR,89.006619,92.684442,-10.91654,147.511442,43.205887,190.717329,SLICK_SINKER_BARS,False,mesh enterprise portals,D,886,224.32,224.32,224.32,0.0,196.09,0.0,8106.7,1.75,409,0
GB25UBLS41370072862470,674-67-8405,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,TAC_ABOVE_NIP,0,0,0,0,0,0,2.469,2.253,20.74,4.58,Vertical,N,OTHER_ANCHOR,10.227273,26.704545,16.477273,14.046551999999998,0.653977,14.706667,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,84.12,84.12,84.12,0.0,0.0,0.0,9982.3,1.25,87,1
GB70XYEV49788776288184,190-68-4039,Sucker Rod Pump,0.0,75.0,60.0,168.0,9.699999809,7.099999905,TAC_BELOW_NIP,1,0,0,0,0,0,1.23,0.8,0.0,1.7,Vertical,N,OTHER_ANCHOR,65.799645,70.64769,-2.583716,24.453207,5.785489,30.238696,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,K,880,67.3,47.46,67.3,0.0,63.87,0.0,10202.8,1.25,358,0
GB20WIQZ60007168921805,860-23-4519,Sucker Rod Pump,0.0,76.0,62.0,168.0,75.77586365,4.3000001910000005,PACKER_DONNAN,1,0,1,0,0,0,1.92,1.66,20.7,2.27,Vertical,N,arrowset,68.199987,82.16788299999997,13.967896,62.408469,18.389334,80.797803,SLICK_SINKER_BARS,False,strategize next-generation users,D,872,179.07,179.07,179.07,0.0,0.0,0.0,10327.9,1.5,725,0
GB26AUFJ20469730367785,562-45-5122,Sucker Rod Pump,0.0,75.0,60.0,119.306617,90.91835022,5.375,TAC_ABOVE_NIP,1,1,1,1,0,0,1.0291903,1.029190289,19.23,1.41,Vertical,N,OTHER_ANCHOR,57.412744,51.741807,-5.670937,35.827622,19.735857,55.56348000000001,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,900,82.82,82.82,82.82,0.0,0.0,0.0,9847.9,1.75,1326,0
GB22BFCK81615350800917,540-51-3641,Sucker Rod Pump,0.0,70.0,60.0,144.0,92.432724,5.515,TAC_ABOVE_NIP,0,0,1,1,0,0,1.0097401,0.45854168,19.3,2.08,Vertical,N,OTHER_ANCHOR,43.310667,116.934133,73.623467,75.097289,16.794622,91.891911,SLICK_SINKER_BARS,False,strategize next-generation users,D,874,57.31,43.05,57.31,0.0,0.0,0.0,9855.5,1.5,217,1
GB40JFHK40467869983955,151-97-9343,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,1.3524197,1.3524197409999998,20.74,1.39,Vertical,Y,arrowset,50.071789,65.062477,14.990688,49.638991,10.345826,59.98481700000001,SLICK_SINKER_BARS,False,mesh enterprise portals,D,885,81.18,81.18,81.18,0.0,0.0,0.0,10012.4,1.25,217,1
GB68CSUR21494813924293,193-32-6905,Tubing,0.0,75.0,60.0,168.0200043,81.98750305,5.699999809,PACKER_DONNAN,1,0,0,0,0,0,4.7469730000000006,2.125256587,20.73,7.38,LowTangent,Y,arrowset,96.07728,107.195984,10.3375,110.154762,33.0,143.154762,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,905,282.66,269.12,228.06,0.0,254.88,0.0,10498.2,1.75,162,0
